years,component,docs_url,data_url
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/PH_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/PH_B.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FASTQX_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FASTQX_F.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FASTQX_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FASTQX_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FASTQX_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FASTQX_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FASTQX_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FASTQX_I.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/FASTQX_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/FASTQX_J.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_FASTQX.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_FASTQX.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSFA_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSFA_C.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FAS_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FAS_G.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/FERTIN_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/FERTIN_E.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/FERTIN_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/FERTIN_D.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FERTIN_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FERTIN_F.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FERTIN_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FERTIN_I.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/FERTIN_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/FERTIN_J.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_FERTIN.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_FERTIN.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06TFR_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06TFR_C.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SSFLRT_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SSFLRT_H.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/FR_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/FR_J.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/SSFR_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/SSFR_G.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSFR_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSFR_I.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FLDEP_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FLDEP_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FLDEP_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FLDEP_I.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UFLDE_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UFLDE_I.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FLDEW_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FLDEW_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FLDEW_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FLDEW_I.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FOLATE_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FOLATE_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FOLATE_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FOLATE_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FOLATE_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FOLATE_I.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/FOLATE_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/FOLATE_J.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_FOLATE.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_FOLATE.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/FOLATE_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/FOLATE_D.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/FOLATE_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/FOLATE_E.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FOLATE_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FOLATE_F.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06NB_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06NB_C.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/FOLFMS_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/FOLFMS_E.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FOLFMS_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FOLFMS_H.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FOLFMS_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FOLFMS_G.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FOLFMS_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FOLFMS_I.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/FOLFMS_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/FOLFMS_J.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_FOLFMS.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_FOLFMS.XPT
1999-2000,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSFOL_A.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSFOL_A.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FORMAL_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FORMAL_I.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FORMAL_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FORMAL_H.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FORMAS_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FORMAS_H.XPT
1999-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSCARD_A.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSCARD_A.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/GHB_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/GHB_E.XPT
1999-2000,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB10.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB10.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/GHB_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/GHB_D.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L10_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L10_C.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L10_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L10_B.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/GHB_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/GHB_F.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/GHB_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/GHB_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/GHB_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/GHB_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/GHB_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/GHB_I.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/GHB_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/GHB_J.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_GHB.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_GHB.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L10_2_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L10_2_B.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SSGLYP_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SSGLYP_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSGLYP_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SSGLYP_I.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HEPA_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HEPA_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HEPA_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HEPA_I.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HEPA_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HEPA_J.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HEPA.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HEPA.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HEPA_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HEPA_E.XPT
1999-2000,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/L02HPA_A.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/L02HPA_A.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HEPA_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HEPA_D.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L02HPA_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L02HPA_C.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L02HPA_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L02HPA_B.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HEPA_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HEPA_F.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPA_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPA_G.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HEPB_S_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HEPB_S_E.XPT
1999-2000,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/L02HBS.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/L02HBS.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HEPB_S_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HEPB_S_D.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L02HBS_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L02HBS_C.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L02HBS_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L02HBS_B.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HEPB_S_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HEPB_S_F.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPB_S_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPB_S_G.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HEPB_S.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HEPB_S.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L02_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L02_B.XPT
1999-2000,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB02.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB02.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L02_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L02_C.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HEPBD_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HEPBD_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HEPBD_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HEPBD_I.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HEPBD_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HEPBD_J.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HEPBD.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HEPBD.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HEPBD_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HEPBD_E.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HEPBD_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HEPBD_D.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HEPBD_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HEPBD_F.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPBD_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPBD_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HEPB_S_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HEPB_S_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HEPB_S_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HEPB_S_I.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HEPB_S_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HEPB_S_J.XPT
2007-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/SSHCV_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/SSHCV_E.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSHCVR_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSHCVR_C.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SSHEPC_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SSHEPC_H.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HEPC_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HEPC_E.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HEPC_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HEPC_D.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HEPC_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HEPC_F.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPC_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPC_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HEPC_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HEPC_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HEPC_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HEPC_I.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HEPC_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HEPC_J.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HEPC.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HEPC.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HEPE_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HEPE_F.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPE_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPE_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HEPE_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HEPE_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HEPE_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HEPE_I.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HEPE_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HEPE_J.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HEPE.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HEPE.XPT
1999-2000,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB09.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB09.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L09_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L09_B.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L09_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L09_C.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HSV_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HSV_D.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HSV_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HSV_E.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HSV_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HSV_F.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HSV_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HSV_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HSV_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HSV_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HSV_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HSV_I.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SSHSV1_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SSHSV1_B.XPT
1999-2000,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSHSV1_A.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSHSV1_A.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HCAA_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HCAA_H.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HCAAS_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HCAAS_H.XPT
1999-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSTROP_A.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSTROP_A.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HSCRP_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HSCRP_J.XPT
2017-2020,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HSCRP.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HSCRP.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HSCRP_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HSCRP_I.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HIV_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HIV_E.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HIV_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HIV_F.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HIV_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HIV_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HIV_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HIV_H.XPT
2015-2016,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HIV_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HIV_I.XPT
2017-2018,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HIV_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HIV_J.XPT
1999-2000,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB03.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB03.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HIV_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HIV_D.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L03_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L03_C.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L03_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L03_B.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HCY_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HCY_D.XPT
2001-2002,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SSHE4_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SSHE4_B.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HPVSER_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HPVSER_F.XPT
2003-2004,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L52SER_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L52SER_C.XPT
2007-2008,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HPVSER_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HPVSER_E.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HPVSER_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HPVSER_D.XPT
2005-2006,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HPVSRM_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HPVSRM_D.XPT
2009-2010,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/ORHPV_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/ORHPV_F.XPT
2011-2012,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/ORHPV_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/ORHPV_G.XPT
2013-2014,Laboratory,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/ORHPV_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/ORHPV_H.XPT
